state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
North Carolina,37081,Guilford County,107294,173086,284486,-65792,0.377150369,0.608416583,-0.231266213
North Carolina,37083,Halifax County,10080,15545,25759,-5465,0.391319539,0.603478396,-0.212158857
North Carolina,37085,Harnett County,35177,22093,58293,13084,0.603451529,0.378999194,0.224452336
North Carolina,37087,Haywood County,22834,13144,36542,9690,0.624870013,0.359695693,0.26517432
North Carolina,37089,Henderson County,40032,27211,68371,12821,0.585511401,0.397990376,0.187521025
North Carolina,37091,Hertford County,3479,7097,10634,-3618,0.327158172,0.667387625,-0.340229453
North Carolina,37093,Hoke County,9453,11804,21639,-2351,0.436850132,0.545496557,-0.108646425
North Carolina,37095,Hyde County,1418,1046,2492,372,0.569020867,0.419743178,0.149277689
North Carolina,37097,Iredell County,67010,33888,102371,33122,0.65457991,0.331031249,0.323548661
North Carolina,37099,Jackson County,11356,9591,21428,1765,0.529960799,0.447591936,0.082368863
North Carolina,37101,Johnston County,68353,41257,111357,27096,0.613818619,0.370493099,0.243325521
North Carolina,37103,Jones County,3280,2197,5525,1083,0.593665158,0.397647059,0.1960181
North Carolina,37105,Lee County,16469,12143,29008,4326,0.567739934,0.41860866,0.149131274
North Carolina,37107,Lenoir County,14590,13605,28409,985,0.513569643,0.478897532,0.034672111
North Carolina,37109,Lincoln County,36341,13274,50217,23067,0.723679232,0.264332796,0.459346436
North Carolina,37111,McDowell County,16883,5832,23003,11051,0.733947746,0.253532148,0.480415598
North Carolina,37113,Macon County,14211,6230,20743,7981,0.685098587,0.300342284,0.384756303
North Carolina,37115,Madison County,7979,4901,13076,3078,0.610201897,0.37480881,0.235393087
North Carolina,37117,Martin County,6532,5911,12540,621,0.520893142,0.471371611,0.049521531
North Carolina,37119,Mecklenburg County,179211,378107,567053,-198896,0.316039241,0.666793051,-0.35075381
North Carolina,37121,Mitchell County,7090,1867,9041,5223,0.784205287,0.206503705,0.577701582
North Carolina,37123,Montgomery County,8411,4327,12849,4084,0.654603471,0.336757724,0.317845747
North Carolina,37125,Moore County,36764,20779,58339,15985,0.630178783,0.356176829,0.274001954
North Carolina,37127,Nash County,25827,25947,52271,-120,0.494098066,0.496393794,-0.002295728
North Carolina,37129,New Hanover County,63331,66138,131830,-2807,0.480398999,0.501691572,-0.021292574
North Carolina,37131,Northampton County,3989,6069,10109,-2080,0.394598872,0.600356118,-0.205757246
North Carolina,37133,Onslow County,46078,24266,72235,21812,0.637890219,0.335931335,0.301958884
North Carolina,37135,Orange County,20176,63594,84997,-43418,0.237373084,0.748191113,-0.510818029
North Carolina,37137,Pamlico County,4849,2713,7631,2136,0.635434412,0.355523522,0.27991089
North Carolina,37139,Pasquotank County,9770,9832,19897,-62,0.491028798,0.494144846,-0.003116048
North Carolina,37141,Pender County,21956,11723,34169,10233,0.642570751,0.343088765,0.299481987
North Carolina,37143,Perquimans County,4903,2492,7484,2411,0.655130946,0.332977018,0.322153928
North Carolina,37145,Person County,13184,8465,21894,4719,0.602174112,0.386635608,0.215538504
North Carolina,37147,Pitt County,38982,47252,87573,-8270,0.4451372,0.539572699,-0.0944355
North Carolina,37149,Polk County,7689,4518,12358,3171,0.622188056,0.365593138,0.256594918
North Carolina,37151,Randolph County,56894,15618,73316,41276,0.776010693,0.213023078,0.562987615
North Carolina,37153,Richmond County,11830,8754,20763,3076,0.569763522,0.421615374,0.148148148
North Carolina,37155,Robeson County,27806,19020,47188,8786,0.589259981,0.403068577,0.186191405
North Carolina,37157,Rockingham County,31301,15992,47809,15309,0.654709364,0.334497689,0.320211676
North Carolina,37159,Rowan County,49297,23114,73408,26183,0.67154806,0.314870314,0.356677746
North Carolina,37161,Rutherford County,24891,9135,34429,15756,0.722966104,0.265328647,0.457637457
North Carolina,37163,Sampson County,17411,10966,28618,6445,0.608393319,0.383185408,0.225207911
North Carolina,37165,Scotland County,7473,7186,14775,287,0.505786802,0.486362098,0.019424704
North Carolina,37167,Stanly County,25458,8129,33939,17329,0.750110492,0.239517959,0.510592534
North Carolina,37169,Stokes County,20142,5286,25701,14856,0.783704914,0.205672931,0.578031983
North Carolina,37171,Surry County,27538,8721,36638,18817,0.751623997,0.238031552,0.513592445
North Carolina,37173,Swain County,4161,2780,7068,1381,0.588709677,0.393322015,0.195387663
North Carolina,37175,Transylvania County,11636,8444,20404,3192,0.570280337,0.413840423,0.156439914
North Carolina,37177,Tyrrell County,1044,758,1817,286,0.574573473,0.417171161,0.157402312
North Carolina,37179,Union County,80382,48725,131011,31657,0.613551534,0.371915335,0.241636198
North Carolina,37181,Vance County,8391,12431,20999,-4040,0.399590457,0.591980571,-0.192390114
North Carolina,37183,Wake County,226197,393336,631830,-167139,0.358002944,0.622534543,-0.264531599
North Carolina,37185,Warren County,3752,6400,10293,-2648,0.364519576,0.621781793,-0.257262217
North Carolina,37187,Washington County,2781,3396,6205,-615,0.448186946,0.547300564,-0.099113618
North Carolina,37189,Watauga County,14451,17122,32220,-2671,0.448510242,0.531409063,-0.082898821
North Carolina,37191,Wayne County,30709,24215,55537,6494,0.552946684,0.436015629,0.116931055
North Carolina,37193,Wilkes County,27592,7511,35466,20081,0.777984549,0.211780297,0.566204252
North Carolina,37195,Wilson County,19581,20754,40735,-1173,0.480692279,0.509488155,-0.028795876
North Carolina,37197,Yadkin County,15933,3763,19923,12170,0.799728956,0.188877177,0.610851779
North Carolina,37199,Yancey County,7516,3688,11352,3828,0.662085976,0.324876674,0.337209302
North Dakota,38001,Adams County,981,258,1269,723,0.773049645,0.203309693,0.569739953
North Dakota,38003,Barnes County,3568,1820,5565,1748,0.641150045,0.327044025,0.31410602
North Dakota,38005,Benson County,1094,822,1961,272,0.557878633,0.419173891,0.138704742
North Dakota,38007,Billings County,541,72,635,469,0.851968504,0.113385827,0.738582677
North Dakota,38009,Bottineau County,2575,821,3471,1754,0.741861135,0.236531259,0.505329876
North Dakota,38011,Bowman County,1395,228,1657,1167,0.841882921,0.137598069,0.704284852
North Dakota,38013,Burke County,994,137,1155,857,0.860606061,0.118614719,0.741991342
North Dakota,38015,Burleigh County,34744,14348,50753,20396,0.68457037,0.2827025,0.40186787
North Dakota,38017,Cass County,42619,40311,86053,2308,0.495264546,0.468443866,0.02682068
North Dakota,38019,Cavalier County,1499,474,2020,1025,0.742079208,0.234653465,0.507425743
North Dakota,38021,Dickey County,1742,608,2424,1134,0.718646865,0.250825083,0.467821782
North Dakota,38023,Divide County,904,265,1202,639,0.752079867,0.22046589,0.531613977
North Dakota,38025,Dunn County,1951,342,2338,1609,0.834473909,0.146278871,0.688195038
North Dakota,38027,Eddy County,854,383,1261,471,0.677240285,0.303727201,0.373513085
North Dakota,38029,Emmons County,1738,237,2009,1501,0.865107018,0.117969139,0.74713788
North Dakota,38031,Foster County,1362,373,1778,989,0.766029246,0.209786277,0.55624297
North Dakota,38033,Golden Valley County,871,137,1026,734,0.848927875,0.133528265,0.71539961
North Dakota,38035,Grand Forks County,16987,12880,30970,4107,0.548498547,0.415886342,0.132612205
North Dakota,38037,Grant County,1145,207,1381,938,0.829109341,0.149891383,0.679217958
North Dakota,38039,Griggs County,907,308,1250,599,0.7256,0.2464,0.4792
North Dakota,38041,Hettinger County,1091,196,1312,895,0.831554878,0.149390244,0.682164634
North Dakota,38043,Kidder County,1215,221,1460,994,0.832191781,0.151369863,0.680821918
North Dakota,38045,LaMoure County,1645,527,2219,1118,0.741324921,0.237494367,0.503830554
North Dakota,38047,Logan County,930,128,1076,802,0.864312268,0.118959108,0.74535316
North Dakota,38049,McHenry County,2364,564,3003,1800,0.787212787,0.187812188,0.599400599
North Dakota,38051,McIntosh County,1153,261,1455,892,0.792439863,0.179381443,0.613058419
North Dakota,38053,McKenzie County,4482,814,5419,3668,0.827089869,0.150212216,0.676877653
North Dakota,38055,McLean County,4198,1230,5536,2968,0.758309249,0.222182081,0.536127168
North Dakota,38057,Mercer County,3856,704,4675,3152,0.824812834,0.150588235,0.674224599
North Dakota,38059,Morton County,12243,3872,16619,8371,0.736686925,0.232986341,0.503700584
North Dakota,38061,Mountrail County,2824,1256,4165,1568,0.678031212,0.301560624,0.376470588
North Dakota,38063,Nelson County,1141,586,1777,555,0.642093416,0.329769274,0.312324142
North Dakota,38065,Oliver County,918,129,1066,789,0.861163227,0.121013133,0.740150094
North Dakota,38067,Pembina County,2460,786,3331,1674,0.738516962,0.235965176,0.502551786
North Dakota,38069,Pierce County,1585,497,2128,1088,0.744830827,0.233552632,0.511278195
North Dakota,38071,Ramsey County,3577,1639,5372,1938,0.665860015,0.305100521,0.360759494
North Dakota,38073,Ransom County,1418,945,2454,473,0.577832111,0.385085575,0.192746536
North Dakota,38075,Renville County,1065,220,1319,845,0.807429871,0.166793025,0.640636846
North Dakota,38077,Richland County,5072,2510,7812,2562,0.649257552,0.321300563,0.327956989
North Dakota,38079,Rolette County,1257,2482,3804,-1225,0.33044164,0.652471083,-0.322029443
North Dakota,38081,Sargent County,1266,738,2070,528,0.611594203,0.356521739,0.255072464
North Dakota,38083,Sheridan County,688,104,812,584,0.84729064,0.128078818,0.719211823
North Dakota,38085,Sioux County,258,804,1186,-546,0.217537943,0.677908938,-0.460370995
North Dakota,38087,Slope County,380,44,427,336,0.889929742,0.103044496,0.786885246
North Dakota,38089,Stark County,12110,2499,15050,9611,0.804651163,0.166046512,0.638604651
North Dakota,38091,Steele County,652,392,1088,260,0.599264706,0.360294118,0.238970588
North Dakota,38093,Stutsman County,6994,2676,9959,4318,0.702279345,0.268701677,0.433577668
North Dakota,38095,Towner County,830,317,1174,513,0.706984668,0.270017036,0.436967632
North Dakota,38097,Traill County,2522,1493,4136,1029,0.609767892,0.360976789,0.248791103
North Dakota,38099,Walsh County,3324,1333,4783,1991,0.694961321,0.278695379,0.416265942
North Dakota,38101,Ward County,19974,7293,28246,12681,0.707144374,0.258195851,0.448948524
North Dakota,38103,Wells County,1893,442,2374,1451,0.797388374,0.186183656,0.611204718
North Dakota,38105,Williams County,11739,2169,14334,9570,0.818961909,0.151318543,0.667643365
Ohio,39001,Adams County,9870,2156,12145,7714,0.812680115,0.177521614,0.635158501
Ohio,39003,Allen County,33116,14149,48006,18967,0.689830438,0.294733992,0.395096446
Ohio,39005,Ashland County,19407,6541,26405,12866,0.734974437,0.247718235,0.487256201
Ohio,39007,Ashtabula County,26890,16497,44147,10393,0.609101411,0.373683376,0.235418035
Ohio,39009,Athens County,10862,14772,26059,-3910,0.416823362,0.566867493,-0.150044131
Ohio,39011,Auglaize County,20798,4651,25777,16147,0.80684331,0.180432168,0.626411142
Ohio,39013,Belmont County,23560,9138,33088,14422,0.712040619,0.276172631,0.435867988
Ohio,39015,Brown County,16480,4380,21096,12100,0.781190747,0.207622298,0.573568449
Ohio,39017,Butler County,114392,69613,186737,44779,0.612583473,0.372786325,0.239797148
Ohio,39019,Carroll County,10745,3251,14212,7494,0.756051224,0.228750352,0.527300873
Ohio,39021,Champaign County,14589,5062,19972,9527,0.730472662,0.253454837,0.477017825
Ohio,39023,Clark County,39032,24076,64212,14956,0.607861459,0.374945493,0.232915966
Ohio,39025,Clermont County,74570,34092,110480,40478,0.674963794,0.308580739,0.366383056
Ohio,39027,Clinton County,15488,4697,20527,10791,0.754518439,0.228820578,0.525697861
Ohio,39029,Columbiana County,35726,13359,49860,22367,0.716526274,0.267930205,0.448596069
Ohio,39031,Coshocton County,12325,4125,16739,8200,0.736304439,0.246430492,0.489873947
Ohio,39033,Crawford County,15436,4916,20686,10520,0.746205163,0.237648651,0.508556512
Ohio,39035,Cuyahoga County,202699,416176,625670,-213477,0.323971103,0.665168539,-0.341197436
Ohio,39037,Darke County,22004,4731,27134,17273,0.810938306,0.174356895,0.636581411
Ohio,39039,Defiance County,13038,5981,19381,7057,0.672720706,0.308601207,0.364119498
Ohio,39041,Delaware County,66356,57735,126070,8621,0.526342508,0.457959864,0.068382645
Ohio,39043,Erie County,22160,17493,40335,4667,0.549398785,0.433692823,0.115705963
Ohio,39045,Fairfield County,50797,31224,83311,19573,0.609727407,0.374788443,0.234938964
Ohio,39047,Fayette County,9473,2975,12612,6498,0.751110054,0.235886457,0.515223597
Ohio,39049,Franklin County,211237,409144,630577,-197907,0.334990017,0.648840665,-0.313850648
Ohio,39051,Fulton County,15731,6664,22770,9067,0.690865173,0.292665788,0.398199385
Ohio,39053,Gallia County,10645,2990,13799,7655,0.771432713,0.216682368,0.554750344
Ohio,39055,Geauga County,34143,21201,56021,12942,0.609467878,0.378447368,0.23102051
Ohio,39057,Greene County,52072,34798,88643,17274,0.587434992,0.392563429,0.194871563
Ohio,39059,Guernsey County,13407,4577,18230,8830,0.735436094,0.251069665,0.484366429
Ohio,39061,Hamilton County,177886,246266,430929,-68380,0.41279654,0.571476972,-0.158680432
Ohio,39063,Hancock County,26310,11757,38771,14553,0.678599985,0.303242114,0.375357871
Ohio,39065,Hardin County,9949,3062,13247,6887,0.751037971,0.231146675,0.519891296
Ohio,39067,Harrison County,5792,1768,7655,4024,0.756629654,0.230960157,0.525669497
Ohio,39069,Henry County,10479,4062,14764,6417,0.709767001,0.275128691,0.434638309
Ohio,39071,Highland County,15678,3799,19676,11879,0.796808294,0.193077861,0.603730433
Ohio,39073,Hocking County,9737,3880,13824,5857,0.704354745,0.280671296,0.423683449
Ohio,39075,Holmes County,10796,1994,12947,8802,0.833861126,0.154012513,0.679848614
Ohio,39077,Huron County,18956,7759,27190,11197,0.697168076,0.285362266,0.411805811
Ohio,39079,Jackson County,11309,3311,14794,7998,0.764431526,0.223806949,0.540624578
Ohio,39081,Jefferson County,22828,10018,33362,12810,0.684251544,0.300281758,0.383969786
Ohio,39083,Knox County,22340,8589,31398,13751,0.711510287,0.273552456,0.437957832
Ohio,39085,Lake County,73278,55514,130509,17764,0.561478519,0.4253653,0.136113218
Ohio,39087,Lawrence County,20306,7489,28127,12817,0.721939773,0.266256622,0.455683151
Ohio,39089,Licking County,59514,33055,94210,26459,0.631716378,0.350865089,0.28085129
Ohio,39091,Logan County,17964,5055,23368,12909,0.768743581,0.216321465,0.552422116
Ohio,39093,Lorain County,79520,75667,157437,3853,0.505090925,0.480617644,0.024473281
Ohio,39095,Lucas County,81763,115411,200623,-33648,0.407545496,0.575263056,-0.16771756
Ohio,39097,Madison County,13835,5698,19855,8137,0.696801813,0.286980609,0.409821204
Ohio,39099,Mahoning County,59903,57641,118966,2262,0.50353042,0.484516585,0.019013836
Ohio,39101,Marion County,19023,8269,27818,10754,0.683837803,0.297253577,0.386584226
Ohio,39103,Medina County,64598,39800,105825,24798,0.610422868,0.376092606,0.234330262
Ohio,39105,Meigs County,8316,2492,10951,5824,0.759382705,0.227559127,0.531823578
Ohio,39107,Mercer County,19452,4030,23761,15422,0.818652414,0.169605656,0.649046757
Ohio,39109,Miami County,41371,15663,57972,25708,0.713637618,0.270182157,0.443455461
Ohio,39111,Monroe County,5463,1605,7148,3858,0.764269726,0.224538332,0.539731393
Ohio,39113,Montgomery County,129034,135064,268505,-6030,0.480564608,0.50302229,-0.022457682
Ohio,39115,Morgan County,5041,1725,6847,3316,0.736234847,0.251935154,0.484299693
Ohio,39117,Morrow County,14077,4048,18457,10029,0.762691662,0.219320583,0.543371079
Ohio,39119,Muskingum County,27867,11971,40465,15896,0.68866922,0.295835908,0.392833313
Ohio,39121,Noble County,5135,1170,6343,3965,0.809553839,0.184455305,0.625098534
Ohio,39123,Ottawa County,14628,9008,24007,5620,0.609322281,0.375223893,0.234098388
Ohio,39125,Paulding County,7086,2213,9467,4873,0.748494771,0.233759375,0.514735397
Ohio,39127,Perry County,12357,4098,16675,8259,0.741049475,0.245757121,0.495292354
Ohio,39129,Pickaway County,20593,7304,28271,13289,0.728414276,0.25835662,0.470057656
Ohio,39131,Pike County,9157,3110,12412,6047,0.737753787,0.25056397,0.487189816
Ohio,39133,Portage County,45990,35661,82872,10329,0.554952215,0.43031422,0.124637996
Ohio,39135,Preble County,17022,4493,21809,12529,0.780503462,0.206015865,0.574487597
Ohio,39137,Putnam County,16412,3195,19921,13217,0.823854224,0.160383515,0.663470709
Ohio,39139,Richland County,41472,17640,59975,23832,0.69148812,0.294122551,0.397365569
Ohio,39141,Ross County,22278,10557,33299,11721,0.6690291,0.317036548,0.351992552
Ohio,39143,Sandusky County,18896,10596,30074,8300,0.628316819,0.352330917,0.275985901
Ohio,39145,Scioto County,22609,9080,32047,13529,0.705495054,0.283333853,0.422161201
Ohio,39147,Seneca County,17086,8266,25810,8820,0.661991476,0.320263464,0.341728012
